,Unnamed: 0,Title,link,description
401,401,Aparelho retirado e cobrança indevida,/claro/aparelho-retirado-e-cobranca-indevida_g6hVpZLB6kRplX4H/,"Ao mudar de residência, solicitei a transferência de endereço à Claro. No entanto, diante da inviabilidade por parte da empresa, cancelei minha assinatura conforme as condições do contrato. Foi então agendada a retirada do aparelho da Claro que eu utilizava para conexão para o dia 03 de março de 2023, no período das 8h às 12h.Conforme o agendamento, compareci ao local e aguardei sentada no chão, já que não havia mais móveis no imóvel. Por volta das 11h45, enviei uma mensagem via WhatsApp informando que o funcionário da Claro ainda não havia chegado e não obtive resposta imediata. Logo em seguida, o porteiro anunciou que o funcionário da empresa Claro havia chegado, e eu autorizei sua entrada.O funcionário da Claro estava identificado, embora eu não tenha registrado o nome, uma vez que é responsabilidade da empresa assegurar que todos os seus prestadores de serviços sejam devidamente qualificados, principalmente em relação à segurança do cliente. Ao questionar a demora e o procedimento de assinatura, o funcionário afirmou que minha presença não era necessária no local, que não era preciso assinar nenhum documento e que eu poderia ter deixado o aparelho na portaria para evitar qualquer transtorno. Eu expliquei que agi conforme o combinado e segui o protocolo estabelecido.Após algum tempo, que não consigo precisar com exatidão, a empresa Claro começou a me cobrar pelo aparelho. Informei por e-mail e WhatsApp que já havia entregado o aparelho na data agendada. Eles me pediram um comprovante, mas este não existe porque o funcionário não o forneceu. Estou sendo obrigada a prestar contas por um bem que não está mais em minha posse e que a própria empresa não tem controle. A Claro ameaça cobrar pelo aparelho, apesar de não possuir os devidos registros e controles dos seus próprios bens.Eu cumpri rigorosamente com os termos do contrato e não desejo ser incomodada por conta dessa situação decorrente da falta de organização e controle por parte da empresa Claro."
402,402,Fatura,/claro/fatura_ENbQbwn1p7lgcxMl/,"Fiz um plano controle da claro no 10 de setembro,resolvi fazer o cancelamento no mês de outubro no dia 5 e agora no fim de semana fui olhar  a fatura do meu cartão de crédito e está cobrando 50 reais sendo que pedi o cancelamento antes da data de renovação do plano.Liguei ontem domingo e fui informada que não tinham feito o cancelamento e gostaria de saber se realmente vão cobrar um valor de internet que não estou nem usando mais."
403,403,O pior canal de telefonia e internet,/claro/o-pior-canal-de-telefonia-e-internet_i8RoVnO50vF_bIDm/,Já estou ligando tentando reclamar com eles sobre a furada e a pior internet que existe mas eles não me atendem estou tentando reclamar para resolver porque já não estou mais aguentando pagar uma internet e não ter. Literalmente não tenho.
404,404,To cansada de ser atendida por IA,/claro/to-cansada-de-ser-atendida-por-ia_oSSjPqtRpbG-B-k4/,"Olha,.. é preciso ter muuuiiiiita paciência com estas empresas que coloca IA para atender. Não consigo falar com um humano.. é de lascar viu!!! [Editado pelo Reclame Aqui] da Claro, não consigo fazer ligações pelo celular e não consigo falar com HUMANOOOOO!!!To revoltada mesmo!"
405,405,Humilhado,/claro/humilhado_fuBQ8zLig568fZR7/,"Tenho um chip pré pago, quero um plano controle. Ontem, domingo liguei para central claro e após 24 min falei com atendente. Solicitei plano controle, ela insistentemente me oferecia internet residencial, eu ouvia, agradecia mas negava. Ela novamente por 4 vezes oferecia nova proposta para claro TV e internet, eu pedi com muita, muita calma com MEDO dela derrubar a ligação, pedi POR FAVOR, POR AMOR A DEUS OU PENA DE MIM, me venda um plano controle. Após uma suspirada profunda dela ela novamente solicitou todos os meus dados. Respondi e concordei com tudo, tudo. Ao final ela diz : o sr. vai ouvir dois minutos de uma gravação sobre o contrato e logo após pode desligar. Aceitei e.. CAIU a ligação. Dois minutos após toca meu telefone, é da central de vendas da claro, digo que tinha acabado de fechar um pacote controle, ela pede todos os meus dados de novo e diz, não há nada aqui em seu nome, a troca de plano não foi feita.SÒ quero um plano controle."
406,406,claro residencia,/claro/claro-residencia_ZRL3oWXjF0Rj5MrJ/,"Bom dia conforme falei com o senhor guilherme por ligação segue o protocolo*******8, para enviar os comprovantes que paguei a fatura em duplicidade para abater o valor do mês de agosto.  obs: Fui na claro em inicio de setembro e fui enformada pela senhorita flavia que tinha pago a fatura de julho em duplicidade conforme o protocolo*******5227 a funcionaria Flavia me falou que iria fazer o abatimento dos valores que era para esperar um mês  que não era para me preocupar logo depois de  2 dias começaram as ligações em até meu ambiente de trabalho que é constrangedor, e mesmo assim esperei um mês e voltei com a senhorita Flavia, logo após fui novamente em loja física e ela me disse que não conseguiu fazer isso e me falou que a claro em 5 dias ia me devolver um valor de  69,43, e então dei minha conta e agencia mas ainda não recebi nenhum valor, hoje na data 09/10/2023 falei com o seu guilherme que me informou que era necessário enviar por e-mail os comprovantes para fazer o abatimento nas faturar onde era mais fácil, então estou fazendo conforme solicitado enviei os 2 comprovantes e a fatura para o email ******* para resolver e fazer o abatimento dos valores."
407,407,Sem sinal de internet e TV,/claro/sem-sinal-de-internet-e-tv_buZGy5lTmOqPE6Sf/,"Desde o temporal que caiu em Niterói, RJ, onde resido, na quinta feira (05/10), estou sem sinal da internet e TV.Tentei entrar em contato com a empresa mas pelo app não identificam qualquer problema (!) e nada consigo por whatsapp.São dois blocos prejudicados no condomínio onde moro.No sábado, meus vizinhos que conseguiram contato postaram no nosso grupo horários diversos prometendo o retorno do sinal e nada!A última promessa foi ao meio dia de domingo e.. nada! Continuamos sem sinal!Já são quatro dias sem o serviço! Preciso de uma solução!"
408,408,Internet cai todos os dias,/claro/internet-cai-todos-os-dias_E4NvBkEUnT549msj/,"Internet residencial claro Net cai todos os dias, principalmente no fim de semana, estando chovendo ou não. Já faz uns 3 meses que está péssima e você entra no aplicativo e fala que sinal está normal. Obs.: sou cliente há anos da claro e sou técnico em redes de computadores, o problema não está na utilização do equipamento ou de conexão do computador pois nem o celular está pegando sinal, se houver algum defeito é no próprio modem da claro, pois não utilizo nenhum roteador a parte."
409,409,"Claro quer que assinemos plano, sem nossa intenção.",/claro/claro-quer-que-assinemos-plano-sem-nossa-intencao_P6_07kwPIFICy0qZ/,"Sabe aquelas mensagens do chip, onde aparece na sua tela no meio de qualquer outro aplicativo que estiver na sua tela, agora a Claro deu de mandar mensagens assim para contratar planos e pacotes, que se ao menor cuidado você não prestar atenção, acaba contratando algo sem saber, outro dia quase contratei, pois pelo meu sensor biométrico ser na tela, ao desbloquear a mensagem quase foi clicada, acho um abuso, até porque meu celular não foi comprado com vínculo com operadora."
410,410,Aparelho retirado e cobrança indevida,/claro/aparelho-retirado-e-cobranca-indevida_g6hVpZLB6kRplX4H/,"Ao mudar de residência, solicitei a transferência de endereço à Claro. No entanto, diante da inviabilidade por parte da empresa, cancelei minha assinatura conforme as condições do contrato. Foi então agendada a retirada do aparelho da Claro que eu utilizava para conexão para o dia 03 de março de 2023, no período das 8h às 12h.Conforme o agendamento, compareci ao local e aguardei sentada no chão, já que não havia mais móveis no imóvel. Por volta das 11h45, enviei uma mensagem via WhatsApp informando que o funcionário da Claro ainda não havia chegado e não obtive resposta imediata. Logo em seguida, o porteiro anunciou que o funcionário da empresa Claro havia chegado, e eu autorizei sua entrada.O funcionário da Claro estava identificado, embora eu não tenha registrado o nome, uma vez que é responsabilidade da empresa assegurar que todos os seus prestadores de serviços sejam devidamente qualificados, principalmente em relação à segurança do cliente. Ao questionar a demora e o procedimento de assinatura, o funcionário afirmou que minha presença não era necessária no local, que não era preciso assinar nenhum documento e que eu poderia ter deixado o aparelho na portaria para evitar qualquer transtorno. Eu expliquei que agi conforme o combinado e segui o protocolo estabelecido.Após algum tempo, que não consigo precisar com exatidão, a empresa Claro começou a me cobrar pelo aparelho. Informei por e-mail e WhatsApp que já havia entregado o aparelho na data agendada. Eles me pediram um comprovante, mas este não existe porque o funcionário não o forneceu. Estou sendo obrigada a prestar contas por um bem que não está mais em minha posse e que a própria empresa não tem controle. A Claro ameaça cobrar pelo aparelho, apesar de não possuir os devidos registros e controles dos seus próprios bens.Eu cumpri rigorosamente com os termos do contrato e não desejo ser incomodada por conta dessa situação decorrente da falta de organização e controle por parte da empresa Claro."
411,411,Fatura,/claro/fatura_ENbQbwn1p7lgcxMl/,"Fiz um plano controle da claro no 10 de setembro,resolvi fazer o cancelamento no mês de outubro no dia 5 e agora no fim de semana fui olhar  a fatura do meu cartão de crédito e está cobrando 50 reais sendo que pedi o cancelamento antes da data de renovação do plano.Liguei ontem domingo e fui informada que não tinham feito o cancelamento e gostaria de saber se realmente vão cobrar um valor de internet que não estou nem usando mais."
412,412,O pior canal de telefonia e internet,/claro/o-pior-canal-de-telefonia-e-internet_i8RoVnO50vF_bIDm/,Já estou ligando tentando reclamar com eles sobre a furada e a pior internet que existe mas eles não me atendem estou tentando reclamar para resolver porque já não estou mais aguentando pagar uma internet e não ter. Literalmente não tenho.
413,413,To cansada de ser atendida por IA,/claro/to-cansada-de-ser-atendida-por-ia_oSSjPqtRpbG-B-k4/,"Olha,.. é preciso ter muuuiiiiita paciência com estas empresas que coloca IA para atender. Não consigo falar com um humano.. é de lascar viu!!! [Editado pelo Reclame Aqui] da Claro, não consigo fazer ligações pelo celular e não consigo falar com HUMANOOOOO!!!To revoltada mesmo!"
414,414,Humilhado,/claro/humilhado_fuBQ8zLig568fZR7/,"Tenho um chip pré pago, quero um plano controle. Ontem, domingo liguei para central claro e após 24 min falei com atendente. Solicitei plano controle, ela insistentemente me oferecia internet residencial, eu ouvia, agradecia mas negava. Ela novamente por 4 vezes oferecia nova proposta para claro TV e internet, eu pedi com muita, muita calma com MEDO dela derrubar a ligação, pedi POR FAVOR, POR AMOR A DEUS OU PENA DE MIM, me venda um plano controle. Após uma suspirada profunda dela ela novamente solicitou todos os meus dados. Respondi e concordei com tudo, tudo. Ao final ela diz : o sr. vai ouvir dois minutos de uma gravação sobre o contrato e logo após pode desligar. Aceitei e.. CAIU a ligação. Dois minutos após toca meu telefone, é da central de vendas da claro, digo que tinha acabado de fechar um pacote controle, ela pede todos os meus dados de novo e diz, não há nada aqui em seu nome, a troca de plano não foi feita.SÒ quero um plano controle."
415,415,claro residencia,/claro/claro-residencia_ZRL3oWXjF0Rj5MrJ/,"Bom dia conforme falei com o senhor guilherme por ligação segue o protocolo*******8, para enviar os comprovantes que paguei a fatura em duplicidade para abater o valor do mês de agosto.  obs: Fui na claro em inicio de setembro e fui enformada pela senhorita flavia que tinha pago a fatura de julho em duplicidade conforme o protocolo*******5227 a funcionaria Flavia me falou que iria fazer o abatimento dos valores que era para esperar um mês  que não era para me preocupar logo depois de  2 dias começaram as ligações em até meu ambiente de trabalho que é constrangedor, e mesmo assim esperei um mês e voltei com a senhorita Flavia, logo após fui novamente em loja física e ela me disse que não conseguiu fazer isso e me falou que a claro em 5 dias ia me devolver um valor de  69,43, e então dei minha conta e agencia mas ainda não recebi nenhum valor, hoje na data 09/10/2023 falei com o seu guilherme que me informou que era necessário enviar por e-mail os comprovantes para fazer o abatimento nas faturar onde era mais fácil, então estou fazendo conforme solicitado enviei os 2 comprovantes e a fatura para o email ******* para resolver e fazer o abatimento dos valores."
416,416,Sem sinal de internet e TV,/claro/sem-sinal-de-internet-e-tv_buZGy5lTmOqPE6Sf/,"Desde o temporal que caiu em Niterói, RJ, onde resido, na quinta feira (05/10), estou sem sinal da internet e TV.Tentei entrar em contato com a empresa mas pelo app não identificam qualquer problema (!) e nada consigo por whatsapp.São dois blocos prejudicados no condomínio onde moro.No sábado, meus vizinhos que conseguiram contato postaram no nosso grupo horários diversos prometendo o retorno do sinal e nada!A última promessa foi ao meio dia de domingo e.. nada! Continuamos sem sinal!Já são quatro dias sem o serviço! Preciso de uma solução!"
417,417,Internet cai todos os dias,/claro/internet-cai-todos-os-dias_E4NvBkEUnT549msj/,"Internet residencial claro Net cai todos os dias, principalmente no fim de semana, estando chovendo ou não. Já faz uns 3 meses que está péssima e você entra no aplicativo e fala que sinal está normal. Obs.: sou cliente há anos da claro e sou técnico em redes de computadores, o problema não está na utilização do equipamento ou de conexão do computador pois nem o celular está pegando sinal, se houver algum defeito é no próprio modem da claro, pois não utilizo nenhum roteador a parte."
418,418,"Claro quer que assinemos plano, sem nossa intenção.",/claro/claro-quer-que-assinemos-plano-sem-nossa-intencao_P6_07kwPIFICy0qZ/,"Sabe aquelas mensagens do chip, onde aparece na sua tela no meio de qualquer outro aplicativo que estiver na sua tela, agora a Claro deu de mandar mensagens assim para contratar planos e pacotes, que se ao menor cuidado você não prestar atenção, acaba contratando algo sem saber, outro dia quase contratei, pois pelo meu sensor biométrico ser na tela, ao desbloquear a mensagem quase foi clicada, acho um abuso, até porque meu celular não foi comprado com vínculo com operadora."
419,419,A Claro NET está me impedindo de encerrar o meu contrato de internet,/claro/a-claro-net-esta-me-impedindo-de-encerrar-o-meu-contrato-de-internet_pMOu7qBjhxpRXxpu/,"No dia 02.10.23 liguei para a Claro NET para cancelar meu serviço de internet, pois estava de mudança de Recife para Natal.Após efetuar o cancelamento, informei que iria entregar o moldem diretamente na loja da claro, pois não poderia aguardar a chegada dos técnicos, já que estava de mudança. No mesmo dia, cancelaram o meu sinal e fui até a agência da Claro no Shopping Boa Vista e efetuei a devolução do moldem.No meu aplicativo já constava a informação de que meu contrato havia sido encerrado e eu acreditava que estava tudo bem. Ocorre que no dia 06.10.23 recebi uma mensagem dizendo que minha visita técnica estava agendada para o dia 14.10.23, no meu antigo endereço de Recife. Achei estranho e cliquei na opção Cancelar visita técnica. Após esse procedimento, meu aplicativo mudou como se eu tivesse novamente com meu contrato ativado. Liguei imediatamente para a Claro e fui informada que eu havia cancelado o meu cancelamento. Eu informei que não tinha esse interesse e queria reverter a situação. Eles, simplesmente, disseram que não era possível. Eu afirmei que estou efetivamente sem sinal e sem moldem desde o dia 02.10.23 e que eles não podem me cobrar por um serviço que já foi cortado desde essa data. Mas eles insistiram que eu deveria realizar um novo cancelamento, com cobrança proporcional ao dia 06.10.23. Eu disse que mantinha meu interesse no cancelamento, mas que deveria ser com a data que eu, efetivamente, havia cancelado (02.10.23). Disseram que iriam passar a minha solicitação para um setor superior e que eu receberia uma ligação pelo meu celular. Fato que não ocorreu até hoje. Vejo que a Claro está obstaculizando um direito meu que é o de cancelar a minha linha de internet. Não irei admitir cobranças [Editado pelo Reclame Aqui]."
420,420,Fatura,/claro/fatura_ENbQbwn1p7lgcxMl/,"Fiz um plano controle da claro no 10 de setembro,resolvi fazer o cancelamento no mês de outubro no dia 5 e agora no fim de semana fui olhar  a fatura do meu cartão de crédito e está cobrando 50 reais sendo que pedi o cancelamento antes da data de renovação do plano.Liguei ontem domingo e fui informada que não tinham feito o cancelamento e gostaria de saber se realmente vão cobrar um valor de internet que não estou nem usando mais."
421,421,O pior canal de telefonia e internet,/claro/o-pior-canal-de-telefonia-e-internet_i8RoVnO50vF_bIDm/,Já estou ligando tentando reclamar com eles sobre a furada e a pior internet que existe mas eles não me atendem estou tentando reclamar para resolver porque já não estou mais aguentando pagar uma internet e não ter. Literalmente não tenho.
422,422,To cansada de ser atendida por IA,/claro/to-cansada-de-ser-atendida-por-ia_oSSjPqtRpbG-B-k4/,"Olha,.. é preciso ter muuuiiiiita paciência com estas empresas que coloca IA para atender. Não consigo falar com um humano.. é de lascar viu!!! [Editado pelo Reclame Aqui] da Claro, não consigo fazer ligações pelo celular e não consigo falar com HUMANOOOOO!!!To revoltada mesmo!"
423,423,Humilhado,/claro/humilhado_fuBQ8zLig568fZR7/,"Tenho um chip pré pago, quero um plano controle. Ontem, domingo liguei para central claro e após 24 min falei com atendente. Solicitei plano controle, ela insistentemente me oferecia internet residencial, eu ouvia, agradecia mas negava. Ela novamente por 4 vezes oferecia nova proposta para claro TV e internet, eu pedi com muita, muita calma com MEDO dela derrubar a ligação, pedi POR FAVOR, POR AMOR A DEUS OU PENA DE MIM, me venda um plano controle. Após uma suspirada profunda dela ela novamente solicitou todos os meus dados. Respondi e concordei com tudo, tudo. Ao final ela diz : o sr. vai ouvir dois minutos de uma gravação sobre o contrato e logo após pode desligar. Aceitei e.. CAIU a ligação. Dois minutos após toca meu telefone, é da central de vendas da claro, digo que tinha acabado de fechar um pacote controle, ela pede todos os meus dados de novo e diz, não há nada aqui em seu nome, a troca de plano não foi feita.SÒ quero um plano controle."
424,424,claro residencia,/claro/claro-residencia_ZRL3oWXjF0Rj5MrJ/,"Bom dia conforme falei com o senhor guilherme por ligação segue o protocolo*******8, para enviar os comprovantes que paguei a fatura em duplicidade para abater o valor do mês de agosto.  obs: Fui na claro em inicio de setembro e fui enformada pela senhorita flavia que tinha pago a fatura de julho em duplicidade conforme o protocolo*******5227 a funcionaria Flavia me falou que iria fazer o abatimento dos valores que era para esperar um mês  que não era para me preocupar logo depois de  2 dias começaram as ligações em até meu ambiente de trabalho que é constrangedor, e mesmo assim esperei um mês e voltei com a senhorita Flavia, logo após fui novamente em loja física e ela me disse que não conseguiu fazer isso e me falou que a claro em 5 dias ia me devolver um valor de  69,43, e então dei minha conta e agencia mas ainda não recebi nenhum valor, hoje na data 09/10/2023 falei com o seu guilherme que me informou que era necessário enviar por e-mail os comprovantes para fazer o abatimento nas faturar onde era mais fácil, então estou fazendo conforme solicitado enviei os 2 comprovantes e a fatura para o email ******* para resolver e fazer o abatimento dos valores."
425,425,Sem sinal de internet e TV,/claro/sem-sinal-de-internet-e-tv_buZGy5lTmOqPE6Sf/,"Desde o temporal que caiu em Niterói, RJ, onde resido, na quinta feira (05/10), estou sem sinal da internet e TV.Tentei entrar em contato com a empresa mas pelo app não identificam qualquer problema (!) e nada consigo por whatsapp.São dois blocos prejudicados no condomínio onde moro.No sábado, meus vizinhos que conseguiram contato postaram no nosso grupo horários diversos prometendo o retorno do sinal e nada!A última promessa foi ao meio dia de domingo e.. nada! Continuamos sem sinal!Já são quatro dias sem o serviço! Preciso de uma solução!"
426,426,Internet cai todos os dias,/claro/internet-cai-todos-os-dias_E4NvBkEUnT549msj/,"Internet residencial claro Net cai todos os dias, principalmente no fim de semana, estando chovendo ou não. Já faz uns 3 meses que está péssima e você entra no aplicativo e fala que sinal está normal. Obs.: sou cliente há anos da claro e sou técnico em redes de computadores, o problema não está na utilização do equipamento ou de conexão do computador pois nem o celular está pegando sinal, se houver algum defeito é no próprio modem da claro, pois não utilizo nenhum roteador a parte."
427,427,"Claro quer que assinemos plano, sem nossa intenção.",/claro/claro-quer-que-assinemos-plano-sem-nossa-intencao_P6_07kwPIFICy0qZ/,"Sabe aquelas mensagens do chip, onde aparece na sua tela no meio de qualquer outro aplicativo que estiver na sua tela, agora a Claro deu de mandar mensagens assim para contratar planos e pacotes, que se ao menor cuidado você não prestar atenção, acaba contratando algo sem saber, outro dia quase contratei, pois pelo meu sensor biométrico ser na tela, ao desbloquear a mensagem quase foi clicada, acho um abuso, até porque meu celular não foi comprado com vínculo com operadora."
428,428,A Claro NET está me impedindo de encerrar o meu contrato de internet,/claro/a-claro-net-esta-me-impedindo-de-encerrar-o-meu-contrato-de-internet_pMOu7qBjhxpRXxpu/,"No dia 02.10.23 liguei para a Claro NET para cancelar meu serviço de internet, pois estava de mudança de Recife para Natal.Após efetuar o cancelamento, informei que iria entregar o moldem diretamente na loja da claro, pois não poderia aguardar a chegada dos técnicos, já que estava de mudança. No mesmo dia, cancelaram o meu sinal e fui até a agência da Claro no Shopping Boa Vista e efetuei a devolução do moldem.No meu aplicativo já constava a informação de que meu contrato havia sido encerrado e eu acreditava que estava tudo bem. Ocorre que no dia 06.10.23 recebi uma mensagem dizendo que minha visita técnica estava agendada para o dia 14.10.23, no meu antigo endereço de Recife. Achei estranho e cliquei na opção Cancelar visita técnica. Após esse procedimento, meu aplicativo mudou como se eu tivesse novamente com meu contrato ativado. Liguei imediatamente para a Claro e fui informada que eu havia cancelado o meu cancelamento. Eu informei que não tinha esse interesse e queria reverter a situação. Eles, simplesmente, disseram que não era possível. Eu afirmei que estou efetivamente sem sinal e sem moldem desde o dia 02.10.23 e que eles não podem me cobrar por um serviço que já foi cortado desde essa data. Mas eles insistiram que eu deveria realizar um novo cancelamento, com cobrança proporcional ao dia 06.10.23. Eu disse que mantinha meu interesse no cancelamento, mas que deveria ser com a data que eu, efetivamente, havia cancelado (02.10.23). Disseram que iriam passar a minha solicitação para um setor superior e que eu receberia uma ligação pelo meu celular. Fato que não ocorreu até hoje. Vejo que a Claro está obstaculizando um direito meu que é o de cancelar a minha linha de internet. Não irei admitir cobranças [Editado pelo Reclame Aqui]."
429,429,FATURA ABUSIVA,/claro/fatura-abusiva_eKqmCd5rhat7ehX9/,"Adquiri linhas pra minha empresa em abril.2023, desde então diversos problemas, os principais sinal/ conexão e fatura, em julho parecia ter resolvido tudo, ficando o valor mensal de R$ 1.964,00, referente aos produtos adquiridos, até hoje não consegui recebê0la correta. E este mês veio no total de R$ 14.927,00, abusiva é pouco."
430,430,O pior canal de telefonia e internet,/claro/o-pior-canal-de-telefonia-e-internet_i8RoVnO50vF_bIDm/,Já estou ligando tentando reclamar com eles sobre a furada e a pior internet que existe mas eles não me atendem estou tentando reclamar para resolver porque já não estou mais aguentando pagar uma internet e não ter. Literalmente não tenho.
431,431,To cansada de ser atendida por IA,/claro/to-cansada-de-ser-atendida-por-ia_oSSjPqtRpbG-B-k4/,"Olha,.. é preciso ter muuuiiiiita paciência com estas empresas que coloca IA para atender. Não consigo falar com um humano.. é de lascar viu!!! [Editado pelo Reclame Aqui] da Claro, não consigo fazer ligações pelo celular e não consigo falar com HUMANOOOOO!!!To revoltada mesmo!"
432,432,Humilhado,/claro/humilhado_fuBQ8zLig568fZR7/,"Tenho um chip pré pago, quero um plano controle. Ontem, domingo liguei para central claro e após 24 min falei com atendente. Solicitei plano controle, ela insistentemente me oferecia internet residencial, eu ouvia, agradecia mas negava. Ela novamente por 4 vezes oferecia nova proposta para claro TV e internet, eu pedi com muita, muita calma com MEDO dela derrubar a ligação, pedi POR FAVOR, POR AMOR A DEUS OU PENA DE MIM, me venda um plano controle. Após uma suspirada profunda dela ela novamente solicitou todos os meus dados. Respondi e concordei com tudo, tudo. Ao final ela diz : o sr. vai ouvir dois minutos de uma gravação sobre o contrato e logo após pode desligar. Aceitei e.. CAIU a ligação. Dois minutos após toca meu telefone, é da central de vendas da claro, digo que tinha acabado de fechar um pacote controle, ela pede todos os meus dados de novo e diz, não há nada aqui em seu nome, a troca de plano não foi feita.SÒ quero um plano controle."
433,433,claro residencia,/claro/claro-residencia_ZRL3oWXjF0Rj5MrJ/,"Bom dia conforme falei com o senhor guilherme por ligação segue o protocolo*******8, para enviar os comprovantes que paguei a fatura em duplicidade para abater o valor do mês de agosto.  obs: Fui na claro em inicio de setembro e fui enformada pela senhorita flavia que tinha pago a fatura de julho em duplicidade conforme o protocolo*******5227 a funcionaria Flavia me falou que iria fazer o abatimento dos valores que era para esperar um mês  que não era para me preocupar logo depois de  2 dias começaram as ligações em até meu ambiente de trabalho que é constrangedor, e mesmo assim esperei um mês e voltei com a senhorita Flavia, logo após fui novamente em loja física e ela me disse que não conseguiu fazer isso e me falou que a claro em 5 dias ia me devolver um valor de  69,43, e então dei minha conta e agencia mas ainda não recebi nenhum valor, hoje na data 09/10/2023 falei com o seu guilherme que me informou que era necessário enviar por e-mail os comprovantes para fazer o abatimento nas faturar onde era mais fácil, então estou fazendo conforme solicitado enviei os 2 comprovantes e a fatura para o email ******* para resolver e fazer o abatimento dos valores."
434,434,Sem sinal de internet e TV,/claro/sem-sinal-de-internet-e-tv_buZGy5lTmOqPE6Sf/,"Desde o temporal que caiu em Niterói, RJ, onde resido, na quinta feira (05/10), estou sem sinal da internet e TV.Tentei entrar em contato com a empresa mas pelo app não identificam qualquer problema (!) e nada consigo por whatsapp.São dois blocos prejudicados no condomínio onde moro.No sábado, meus vizinhos que conseguiram contato postaram no nosso grupo horários diversos prometendo o retorno do sinal e nada!A última promessa foi ao meio dia de domingo e.. nada! Continuamos sem sinal!Já são quatro dias sem o serviço! Preciso de uma solução!"
435,435,Internet cai todos os dias,/claro/internet-cai-todos-os-dias_E4NvBkEUnT549msj/,"Internet residencial claro Net cai todos os dias, principalmente no fim de semana, estando chovendo ou não. Já faz uns 3 meses que está péssima e você entra no aplicativo e fala que sinal está normal. Obs.: sou cliente há anos da claro e sou técnico em redes de computadores, o problema não está na utilização do equipamento ou de conexão do computador pois nem o celular está pegando sinal, se houver algum defeito é no próprio modem da claro, pois não utilizo nenhum roteador a parte."
436,436,"Claro quer que assinemos plano, sem nossa intenção.",/claro/claro-quer-que-assinemos-plano-sem-nossa-intencao_P6_07kwPIFICy0qZ/,"Sabe aquelas mensagens do chip, onde aparece na sua tela no meio de qualquer outro aplicativo que estiver na sua tela, agora a Claro deu de mandar mensagens assim para contratar planos e pacotes, que se ao menor cuidado você não prestar atenção, acaba contratando algo sem saber, outro dia quase contratei, pois pelo meu sensor biométrico ser na tela, ao desbloquear a mensagem quase foi clicada, acho um abuso, até porque meu celular não foi comprado com vínculo com operadora."
437,437,A Claro NET está me impedindo de encerrar o meu contrato de internet,/claro/a-claro-net-esta-me-impedindo-de-encerrar-o-meu-contrato-de-internet_pMOu7qBjhxpRXxpu/,"No dia 02.10.23 liguei para a Claro NET para cancelar meu serviço de internet, pois estava de mudança de Recife para Natal.Após efetuar o cancelamento, informei que iria entregar o moldem diretamente na loja da claro, pois não poderia aguardar a chegada dos técnicos, já que estava de mudança. No mesmo dia, cancelaram o meu sinal e fui até a agência da Claro no Shopping Boa Vista e efetuei a devolução do moldem.No meu aplicativo já constava a informação de que meu contrato havia sido encerrado e eu acreditava que estava tudo bem. Ocorre que no dia 06.10.23 recebi uma mensagem dizendo que minha visita técnica estava agendada para o dia 14.10.23, no meu antigo endereço de Recife. Achei estranho e cliquei na opção Cancelar visita técnica. Após esse procedimento, meu aplicativo mudou como se eu tivesse novamente com meu contrato ativado. Liguei imediatamente para a Claro e fui informada que eu havia cancelado o meu cancelamento. Eu informei que não tinha esse interesse e queria reverter a situação. Eles, simplesmente, disseram que não era possível. Eu afirmei que estou efetivamente sem sinal e sem moldem desde o dia 02.10.23 e que eles não podem me cobrar por um serviço que já foi cortado desde essa data. Mas eles insistiram que eu deveria realizar um novo cancelamento, com cobrança proporcional ao dia 06.10.23. Eu disse que mantinha meu interesse no cancelamento, mas que deveria ser com a data que eu, efetivamente, havia cancelado (02.10.23). Disseram que iriam passar a minha solicitação para um setor superior e que eu receberia uma ligação pelo meu celular. Fato que não ocorreu até hoje. Vejo que a Claro está obstaculizando um direito meu que é o de cancelar a minha linha de internet. Não irei admitir cobranças [Editado pelo Reclame Aqui]."
438,438,FATURA ABUSIVA,/claro/fatura-abusiva_eKqmCd5rhat7ehX9/,"Adquiri linhas pra minha empresa em abril.2023, desde então diversos problemas, os principais sinal/ conexão e fatura, em julho parecia ter resolvido tudo, ficando o valor mensal de R$ 1.964,00, referente aos produtos adquiridos, até hoje não consegui recebê0la correta. E este mês veio no total de R$ 14.927,00, abusiva é pouco."
439,439,"Lesado, enganado pelo atendente",/claro/enganado-pelo-atendente_p2EdLW2YBGbhXc2Y/,"Por volta de agosto no começo do mês ligue na operadora para pode fazer o cancelamento do plano, que está no valor de mais de 60 reais, então solicitando o cancelamento o atendente sugeriu uma nova proposta de plano no qual eu ia paga 40 reais, por esse valor abaixo aceitei, perguntei para ele se na próxima fatura já ia vim o novo valor da fatura ele disse que ia vim proporcional o primeiro mês no segundo o valor já ia está o normal combinado, acontece que chego a primeira, a segunda fatura agora ta vindo a terceira fatura e o valor ta o mesmo mais de 60 reais um valor que eu disse fracamente pro atendente que não queria paga mais esse preço no plano, resumindo passou uma [Editado pelo Reclame Aqui] informação acabei saindo [Editado pelo Reclame Aqui] e já não é a primeira vez que ligo na Claro pra muda o plano e falam que vai muda e não mudam tenho que ta indo atrás dos meus direitos!"
